key,path_id,field_path,type,orig,trans,orig_sha1
8379|steps[37].dialogLine.dialogText,8379,steps[37].dialogLine.dialogText,MonoBehaviour,"Uhhh,▸▸▸▸▸ Suki,▸▸▸▸▸ I don't live in Japa-",,afafa8396aef46a82acdf4c6afb93db22f87c5b6
8379|steps[38].dialogLine.dialogText,8379,steps[38].dialogLine.dialogText,MonoBehaviour,[A]Ahhhh! It's gonna be▸▸ SUPER▸▸ DUPER fun!,,3b95d8158264da2aa964239c75810807a1929c5f
8379|steps[39].dialogLine.dialogText,8379,steps[39].dialogLine.dialogText,MonoBehaviour,Ehhh heh heh heh...[hh],,093caa834cbd4761977e4ba53ad41ff5bcbddd7a
8380|steps[2].dialogLine.dialogText,8380,steps[2].dialogLine.dialogText,MonoBehaviour,Good day ma'am!▸▸▸▸▸ Welcome to Love Lei Hotel.▸▸▸▸▸ My name is Lailani.,,7a99f89311cd29b0d5904b916055e272b16f4556
8380|steps[5].dialogLine.dialogText,8380,steps[5].dialogLine.dialogText,MonoBehaviour,Oh my▸▸ god!▸▸▸▸▸▸▸ Aren't you just the cutest thing?,,68d2137ab08fce32b68572533ed892ee8bfd0f31
8380|steps[6].stringValue,8380,steps[6].stringValue,MonoBehaviour,Jessie has been added to the HunieBee!,,1c938e0b2484c37ffe68bc5c2bc20f59c1670d84
8380|steps[7].dialogLine.dialogText,8380,steps[7].dialogLine.dialogText,MonoBehaviour,"With the little flower in your hair and everything. Stop,▸▸▸▸▸ I love it!▸▸▸▸▸",,ba85d250e48e0112e17330358c1a2eccf47f2b6d
8380|steps[8].dialogLine.dialogText,8380,steps[8].dialogLine.dialogText,MonoBehaviour,[hahaha][hhhh]▸▸Me?▸▸▸▸▸[hhhh]▸▸▸▸▸ Nooo...▸▸▸▸▸▸▸▸▸▸ it's just part of the uniform.▸▸▸▸▸[hhhh]▸▸▸▸▸ I appreciate the compliment though!,,5b0d7dfd0b0e01277d2f82adb53a88e73a4591eb
8380|steps[9].dialogLine.dialogText,8380,steps[9].dialogLine.dialogText,MonoBehaviour,How may I be of service to you today?,,33753b4e9a4bb6ed7b1fa325ed67b75555b89ee7
8380|steps[10].dialogLine.dialogText,8380,steps[10].dialogLine.dialogText,MonoBehaviour,"Just checking in, sweetheart.▸▸▸▸▸ The last name is Maye.",,b1d4fd547dbd16bd7936f8fa2273a8146d48f443
8380|steps[11].dialogLine.dialogText,8380,steps[11].dialogLine.dialogText,MonoBehaviour,Excellent!▸▸▸▸▸ Thank you Mrs. Maye.▸▸▸▸▸▸▸▸▸▸ Give me just one moment to pull up your reservation.,,a72f86d4dc86bc5e32affd5da17c706ad8889844
8380|steps[12].dialogLine.dialogText,8380,steps[12].dialogLine.dialogText,MonoBehaviour,"Technically it's just ""Miss"",▸▸ but,▸▸▸▸▸ please,▸▸▸▸▸ call me Jessie.",,5e5d505f9c40600645e0e5b1ab1cd2b1ca6de2b8
8380|steps[13].dialogLine.dialogText,8380,steps[13].dialogLine.dialogText,MonoBehaviour,"Yes,▸▸ of course.▸▸▸▸▸ My apologies, Miss Jessie.",,d47d153ca60868e7e63b225e9dc6a70a3e728fb9
8380|steps[14].dialogLine.dialogText,8380,steps[14].dialogLine.dialogText,MonoBehaviour,"Stop it...▸▸▸▸▸ ""Miss Jessie""?▸▸▸▸▸▸▸▸▸▸ How fucking adorable is that?▸▸▸[hh]▸▸▸ Ughh,▸▸▸ I can't stand it.",,c8df4a7abfb9e54b698857241177cd948ed2b0fd
8380|steps[15].dialogLine.dialogText,8380,steps[15].dialogLine.dialogText,MonoBehaviour,"[hhaahhaa]▸▸▸▸▸[hhhh]▸▸▸▸▸Okay,▸▸▸▸▸ you're all checked in!▸▸▸▸▸▸▸▸▸▸ Excuse me briefly while I retrieve your key card.",,d51fa01960052590a030e1f094545aca984e622e
8380|steps[20].dialogLine.dialogText,8380,steps[20].dialogLine.dialogText,MonoBehaviour,"Awww,▸▸ no▸▸▸ way!▸▸▸▸▸ The porn MILF is here too!?",,4fdfc12c4944f2ace4b19b36a708c33b24be2225
8380|steps[21].dialogLine.dialogText,8380,steps[21].dialogLine.dialogText,MonoBehaviour,Who knew all this CLASSIC cooch would be here just ripe for the stickin'?,,7398562b968d61609fae86f1bd932fe1e1049190
8380|steps[21].dialogLine.yuriDialogText,8380,steps[21].dialogLine.yuriDialogText,MonoBehaviour,Who knew all this CLASSIC cooch would be here just ripe for the eating?,,7fe485266a65e43f768867e151c25b18ea4a90f3
8380|steps[22].dialogLine.dialogText,8380,steps[22].dialogLine.dialogText,MonoBehaviour,Is it▸▸ just▸▸ me▸▸ or...▸▸▸▸▸▸▸▸▸▸ is she even more naked than usual?,,5baa56ff919d19dc3a968d2d9c758ca304ea6428
8380|steps[23].dialogLine.dialogText,8380,steps[23].dialogLine.dialogText,MonoBehaviour,"It's hard to tell 'cause most of the time I'm watching videos of her like,▸▸▸▸▸▸▸▸ a hundred percent naked.",,c5a26f555b1fecbaa650263033c9e06154d8515a
8380|steps[24].dialogLine.dialogText,8380,steps[24].dialogLine.dialogText,MonoBehaviour,"Speaking of which...▸▸▸▸▸ I've seen some stuff where she's with like,▸▸▸▸▸ seven▸▸ or▸▸ eight▸▸ dudes.▸▸▸",,455ad8bfebab199045d7d03b9a59160bcabab03c
8380|steps[24].dialogLine.yuriDialogText,8380,steps[24].dialogLine.yuriDialogText,MonoBehaviour,"Speaking▸▸ of▸▸ which...▸▸▸▸▸ I've seen some stuff where she's with like,▸▸▸▸▸ seven▸▸ or▸▸ eight▸▸ other chicks.",,40438a90ce5adfcdbd5cb7170b911c584102df95
8380|steps[25].dialogLine.dialogText,8380,steps[25].dialogLine.dialogText,MonoBehaviour,"So[o],▸▸▸▸▸▸▸▸▸▸ a threesome ought to be like a day off for her!",,b80b04730ace7c1318d0e80a4200486b18b2af73
8380|steps[26].dialogOptions[0].dialogOptionText,8380,steps[26].dialogOptions[0].dialogOptionText,MonoBehaviour,Hey beautiful! Remember me?,,07a7fca7485032054688f55502c6d59c8b6d74e4
8380|steps[26].dialogOptions[1].dialogOptionText,8380,steps[26].dialogOptions[1].dialogOptionText,MonoBehaviour,Jessie!? I thought that was you! I'd recognize that chest anywhere.,,15f94f141fabf7c3c27c67e468f9a9cb4c38c66f
8380|steps[26].dialogOptions[2].dialogOptionText,8380,steps[26].dialogOptions[2].dialogOptionText,MonoBehaviour,"Look, I know I'm handsome, but you can't follow me around like this.",,2f7b4490de87ba4198084ad6c41ca816833e18dc
8380|steps[26].dialogOptions[2].yuriDialogOptionText,8380,steps[26].dialogOptions[2].yuriDialogOptionText,MonoBehaviour,"Look, I know I'm pretty, but you can't follow me around like this.",,61952c72dad266e74b9f051c078fa712feee0191
8380|steps[27].dialogLine.dialogText,8380,steps[27].dialogLine.dialogText,MonoBehaviour,[aaaa]▸▸▸▸▸▸▸▸Oh▸▸ my▸▸ god!▸▸▸▸▸▸▸▸▸▸[hh]▸▸▸▸▸▸▸▸ Are you serious!?▸▸▸[hh]▸▸▸ Hi!▸▸▸▸▸ It's so good to see you!▸▸▸▸▸▸▸▸▸▸▸▸ What are you doing here?,,41ef84f208de786cab0a6e0ddb8378fcf01b29c1
8380|steps[28].dialogOptions[0].dialogOptionText,8380,steps[28].dialogOptions[0].dialogOptionText,MonoBehaviour,I'm just here to soak up the sun and get some good old rest and relaxation.,,1322d271b37b59fb1af4863c4368d8fc95d4d727
8380|steps[28].dialogOptions[0].steps[0].dialogLine.dialogText,8380,steps[28].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,"Ughh,▸▸▸▸▸ tell me about it!▸▸▸▸▸▸▸ It's so good to be able to get away from it all for a while,▸▸▸ isn't it?",,aea5da92ad0fc5426665f95ffada7f37d8190986
8380|steps[28].dialogOptions[1].dialogOptionText,8380,steps[28].dialogOptions[1].dialogOptionText,MonoBehaviour,"It's kind of a long story... but like, I'm sorta here to save the world.",,848bd77a6e74e2ddd92256fed964dc567998e554
8380|steps[28].dialogOptions[1].steps[0].dialogLine.dialogText,8380,steps[28].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"[hahahaha]▸▸▸▸▸[hhhh]▸▸▸▸▸No,▸▸ come on,▸▸▸▸▸ seriously!▸▸▸▸▸▸▸▸▸▸▸▸▸ What brings you to a place like this?",,87819724dff092f9b060b1f90c56a89867781455
8380|steps[28].dialogOptions[2].dialogOptionText,8380,steps[28].dialogOptions[2].dialogOptionText,MonoBehaviour,Truthfully? I was traveling the world in the hopes that I might find you again...,,b991e9dd04aae954fe6367c9d4d0b424d996cd69
8380|steps[28].dialogOptions[2].steps[0].dialogLine.dialogText,8380,steps[28].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"[hahahaha]▸▸[hhhh]▸▸You're so full of shit.▸▸▸▸▸▸▸ I guess nothing's changed, huh?",,bc68f9274269abfa4473a98110b5c9ea2e226a7a
8380|steps[29].dialogLine.dialogText,8380,steps[29].dialogLine.dialogText,MonoBehaviour,I'm meeting up with one of my girlfriends out here for some desperately needed girl time.,,35a235fb0da04beb63a1e840f90782b6ac1ddd8c
8380|steps[30].dialogLine.dialogText,8380,steps[30].dialogLine.dialogText,MonoBehaviour,"But hey,▸▸▸▸▸ since you're here...▸▸▸▸▸ maybe we can spend some quality time together too.▸▸▸[mmhhmm]",,d20947fea0675791211df76c00ee41c1fd6355b7
8380|steps[34].dialogLine.dialogText,8380,steps[34].dialogLine.dialogText,MonoBehaviour,"Okay Miss Jessie, you're all set! Here's your key-▸▸ Oh,▸▸▸▸▸ hello again!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Do you two know each other?",,45a2f8bd0885b94a884ba48b91cb52fa2ae20769
8380|steps[35].dialogOptions[0].dialogOptionText,8380,steps[35].dialogOptions[0].dialogOptionText,MonoBehaviour,You could say that. We sorta used to date. I also dated her dau- Uhhh... dog.,,a0aad67175e6c1f880385d48c400523670b39fdb
8380|steps[35].dialogOptions[0].steps[0].dialogLine.dialogText,8380,steps[35].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,[hahahaha]▸▸▸▸▸[hhhh]▸▸▸I see you haven't lost your...▸▸▸▸▸ special...▸▸▸▸▸ sense of humor.,,3913de0fffa3647afd955182953b388ed85df826
8380|steps[35].dialogOptions[1].dialogOptionText,8380,steps[35].dialogOptions[1].dialogOptionText,MonoBehaviour,"Yeah, this is one of my old side pieces. Jackie, right? Or was it Jenny?",,23522f15d893f769f76970938b178c749727e9d1
8380|steps[35].dialogOptions[1].steps[0].dialogLine.dialogText,8380,steps[35].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"Please...▸▸▸▸▸ like you could ever forget me.▸▸▸▸▸ If anybody's the side piece here,▸▸▸▸▸ it's you.",,2dd3100b068c4f6653498a751fa5240e6341dbea
8380|steps[35].dialogOptions[2].dialogOptionText,8380,steps[35].dialogOptions[2].dialogOptionText,MonoBehaviour,I've never met this woman before in my life. She just came up and started hitting on me.,,657a9d16378bd33cfebed3962ec7a7a4b53a5a93
8380|steps[35].dialogOptions[2].steps[0].dialogLine.dialogText,8380,steps[35].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,"[hahahaha]▸▸[hhhh]▸▸Hey, what can I say?▸▸▸▸▸▸▸▸▸▸ I'm a woman who knows what she wants.",,6d60a3d47298091fed5773f83637123d6de86c63
8380|steps[36].dialogLine.dialogText,8380,steps[36].dialogLine.dialogText,MonoBehaviour,"You be careful around this guy,▸▸▸▸▸ Lailani...",,a13af75c8dd66ad6680e9a446f373795da573300
8380|steps[36].dialogLine.yuriDialogText,8380,steps[36].dialogLine.yuriDialogText,MonoBehaviour,"You be careful around this girl,▸▸▸▸▸ Lailani...",,2eef253099f6dbb8743cab7a4ec5db85de4dc7c7
8380|steps[37].dialogLine.dialogText,8380,steps[37].dialogLine.dialogText,MonoBehaviour,"If I know anything about him,▸▸▸▸▸ it's that he's up to no good...",,e83fd3a066a367dc3cccd095d90b5f8e3f836203
8380|steps[37].dialogLine.yuriDialogText,8380,steps[37].dialogLine.yuriDialogText,MonoBehaviour,"If I know anything about her,▸▸▸▸▸ it's that she's up to no good...",,797f9e3093d8a291c7ff4e386ecc574fe336e2e6
8381|steps[2].dialogLine.dialogText,8381,steps[2].dialogLine.dialogText,MonoBehaviour,Ughh...▸▸▸▸▸ where did that server go?▸▸▸▸▸ I feel like I ordered that Mai Tai ages ago...,,d73eeecddc6896989a91f028e4dcea9438972bf3
8381|steps[5].dialogLine.dialogText,8381,steps[5].dialogLine.dialogText,MonoBehaviour,"Pardon the interruption,▸▸▸▸▸ but I couldn't help overhearing you.▸▸▸▸▸▸▸▸▸▸▸▸ How long have you been waiting?",,603e25735f1403fc46f691b5d957c20943f64b44
8381|steps[6].stringValue,8381,steps[6].stringValue,MonoBehaviour,Brooke has been added to the HunieBee!,,e395b424223cd5787a0d39e7231e75fae4f33ee4
8381|steps[7].dialogLine.dialogText,8381,steps[7].dialogLine.dialogText,MonoBehaviour,"I'd say it's been at least,▸▸ what,▸▸ twenty minutes?",,e37b7dfba8c8107adcb96ab5daa654b5f6c3d49e
8381|steps[8].dialogLine.dialogText,8381,steps[8].dialogLine.dialogText,MonoBehaviour,"[aaaahh]▸▸▸▸▸▸▸▸I apologize for the inconvenience.▸▸▸▸▸▸▸▸▸▸▸▸▸ We recently hired new waitstaff▸▸▸ and,▸▸▸▸▸▸▸▸▸▸▸▸▸ well,▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ they're still learning...",,01bcc2fe5e693648d128759ff864269e5f33747c
8381|steps[9].dialogLine.dialogText,8381,steps[9].dialogLine.dialogText,MonoBehaviour,I'll tell you what...▸▸▸▸▸ don't worry about paying for your next few drinks.▸▸▸▸▸ It's on the house.,,b877509871370c440e682ddbf4c534747c00d9f2
8381|steps[10].dialogLine.dialogText,8381,steps[10].dialogLine.dialogText,MonoBehaviour,"Hey,▸▸▸▸▸▸▸▸▸▸ that works for me!▸▸▸▸▸▸▸▸▸▸ I'm not one to complain about free drinks.▸▸▸▸▸[hhmmhhmm]",,41e85e3d51a800b84518f2851e2f78a4ee38bbff
8381|steps[11].dialogLine.dialogText,8381,steps[11].dialogLine.dialogText,MonoBehaviour,I'm Jessie.▸▸▸▸▸▸▸▸ Do you▸▸▸▸▸ own the resort?,,1f1494dc25670abd6b1d995da09d891e277455b6
8381|steps[12].dialogLine.dialogText,8381,steps[12].dialogLine.dialogText,MonoBehaviour,"Name's▸▸▸▸▸ Bro[o]oke.▸▸▸[kk]▸▸▸▸▸▸▸▸▸▸ Technically my husband owns it,▸▸▸▸▸ but, he's back home in the city with the kids.",,ba2d5ebc626c2adbffa02e3eb6b82dc204363d96
8381|steps[13].dialogLine.dialogText,8381,steps[13].dialogLine.dialogText,MonoBehaviour,"So[o],▸▸▸ I came out here to...▸▸▸▸▸▸▸ keep an eye on things...",,be1f92d2e9077a00ff43e291a5c944995f12d3eb
8381|steps[18].dialogLine.dialogText,8381,steps[18].dialogLine.dialogText,MonoBehaviour,"Boi-oi-oi-oing!▸▸▸▸▸[hh]▸▸ Is there anything better than a MILF?▸▸▸ Uhh,▸▸▸ yeah!▸▸▸ Two MILFs!▸▸▸",,94302b50979cfecdd878ffabc90d4a200e777049
8381|steps[19].dialogLine.dialogText,8381,steps[19].dialogLine.dialogText,MonoBehaviour,"My▸▸ god...▸▸▸▸▸▸▸▸ between the two of 'em,▸▸▸ there's enough titty milk to end world hunger.",,89a0bef702653935b53193c7f4db6860e1c72977
8381|steps[20].dialogLine.dialogText,8381,steps[20].dialogLine.dialogText,MonoBehaviour,"Now I know what you're thinking...▸▸ ""b-[a]b-[a]but▸▸▸▸▸ Kyu...▸▸▸▸▸ she's▸▸▸ married!"".▸▸▸▸▸ Pfft!▸▸▸▸▸ SO[OO]!?▸▸▸",,8f9d359be8707180f30219c08cf4d2f9225bae02
8381|steps[21].dialogLine.dialogText,8381,steps[21].dialogLine.dialogText,MonoBehaviour,You already railed the blonde one's daughter so don't tell me you're developing a conscience now.,,4786699915570a7c57b32b51f33031867d9b416f
8381|steps[24].dialogOptions[0].dialogOptionText,8381,steps[24].dialogOptions[0].dialogOptionText,MonoBehaviour,"Aren't you going to introduce me to your new friend, Jessie?",,50bb16db31710f8ff619ba9cf6efdef5896bba0e
8381|steps[24].dialogOptions[1].dialogOptionText,8381,steps[24].dialogOptions[1].dialogOptionText,MonoBehaviour,Uhhh... can I have some free drinks too?,,1534ffd9d0e7dca32fe0d8bf49a76e04fd72d91d
8381|steps[24].dialogOptions[2].dialogOptionText,8381,steps[24].dialogOptions[2].dialogOptionText,MonoBehaviour,Am I the only one with a sudden craving for milk?,,a41e55e0dae3bbca3b98fd579f502b40c5ca12d0
8381|steps[25].dialogLine.dialogText,8381,steps[25].dialogLine.dialogText,MonoBehaviour,"Oh, right!▸▸▸▸▸ Where are my manners?▸▸▸▸▸ Brooke, this is...▸▸▸▸▸▸▸▸ a good friend of mine.",,cd44de31d25dfb67ea625803beba51f6c1128777
8381|steps[26].dialogLine.dialogText,8381,steps[26].dialogLine.dialogText,MonoBehaviour,"Why▸▸▸ hel▸lo▸▸▸▸▸ there,▸▸▸ pleased to meet you.▸▸▸▸▸ Are you enjoying your stay here at Love Lei?",,425fbbcaedb94f9d9b8098035301f25a3df5f80d
8381|steps[27].dialogOptions[0].dialogOptionText,8381,steps[27].dialogOptions[0].dialogOptionText,MonoBehaviour,"Yes, this is a lovely resort you have here.",,875f44670ec01ed773b49c7c1d6665f0c2108d78
8381|steps[27].dialogOptions[0].steps[0].dialogLine.dialogText,8381,steps[27].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,Won▸▸der▸▸ful!▸▸▸▸▸▸▸▸▸▸ I'm so glad to hear that.,,ba4d943f8bf8294e7e72adc7e6c94b50accc0ffb
8381|steps[27].dialogOptions[1].dialogOptionText,8381,steps[27].dialogOptions[1].dialogOptionText,MonoBehaviour,"Ehh, you know... s'okay.",,8603fa3248b6ef577742982ac9d3044d0de136c6
8381|steps[27].dialogOptions[1].steps[0].dialogLine.dialogText,8381,steps[27].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,"Ughh...▸▸▸▸▸ ignore him,▸▸▸▸▸▸▸▸▸▸ we're having a wonderful time.",,79ba6c50e5730bb7a219a6afd425f1e9b8da3c14
8381|steps[27].dialogOptions[1].steps[0].dialogLine.yuriDialogText,8381,steps[27].dialogOptions[1].steps[0].dialogLine.yuriDialogText,MonoBehaviour,"Ughh...▸▸▸▸▸ ignore her,▸▸▸▸▸▸▸▸▸▸ we're having a wonderful time.",,b1ed9dcfaf65d3fd4abf7f32da009d1f5cf6bedf
8381|steps[27].dialogOptions[2].dialogOptionText,8381,steps[27].dialogOptions[2].dialogOptionText,MonoBehaviour,I am now that you're here...,,a79c7ba077e20d867f1f9513ea66bf01258341ad
8381|steps[27].dialogOptions[2].steps[0].dialogLine.dialogText,8381,steps[27].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,Well▸▸ now...▸▸▸▸▸▸▸▸ is that the case?[ss],,0207805f94fbe708ef800f66a40bc345d912921c
8381|steps[29].dialogLine.dialogText,8381,steps[29].dialogLine.dialogText,MonoBehaviour,Soo[oo]oo[hh]...▸▸▸▸▸▸▸ what's the situation here?▸▸▸▸▸▸▸▸▸▸ Are you two fucking each other?,,33c8874b07058ac99cab845ab2f72a4efc300b07
8381|steps[30].dialogLine.dialogText,8381,steps[30].dialogLine.dialogText,MonoBehaviour,[hahaha]▸▸[hhhh]▸▸Is it that obvious?,,f30e989633302ae9e0b2de01e2a0077d202819a7
8381|steps[31].dialogLine.dialogText,8381,steps[31].dialogLine.dialogText,MonoBehaviour,I know a sugar baby when I see one.▸▸▸▸▸▸▸ He's a cute one too.▸▸▸▸▸▸▸▸▸ Good▸▸ for▸▸ you!,,d12df0852b6db5472a19635f75646c6cb6da16ad
8381|steps[31].dialogLine.yuriDialogText,8381,steps[31].dialogLine.yuriDialogText,MonoBehaviour,I know a sugar baby when I see one.▸▸▸▸▸▸▸ She's a cute one too.▸▸▸▸▸▸▸▸▸ Good for▸▸ you!,,6120ab0de6e69051784713cf4e44dbcc36e28323
8381|steps[32].dialogLine.dialogText,8381,steps[32].dialogLine.dialogText,MonoBehaviour,"[mmhhmm]▸▸[hhhh]▸▸What can I say?▸▸▸▸▸▸▸▸▸▸ I know how to pick 'em.▸▸▸▸▸ Isn't that right, sugar baby?",,4f8536b13c3e7c8523ae64f19082cd2998e5a272
8381|steps[33].dialogOptions[0].dialogOptionText,8381,steps[33].dialogOptions[0].dialogOptionText,MonoBehaviour,"No, it's not like that! I'm not a sugar baby.",,9b1c82011acfed4e638f6b96a102816a87cb6bf2
8381|steps[33].dialogOptions[0].steps[0].dialogLine.dialogText,8381,steps[33].dialogOptions[0].steps[0].dialogLine.dialogText,MonoBehaviour,"Aww[w]ww[hh],▸▸▸▸▸ isn't▸▸ that▸▸ cute?▸▸▸[tt]▸▸▸▸▸▸▸▸▸▸ Don't worry,▸▸▸▸▸ there's nothing to be embarrassed about.",,04ee6b86637c59175bdaa12afb82d9582562ac2f
8381|steps[33].dialogOptions[1].dialogOptionText,8381,steps[33].dialogOptions[1].dialogOptionText,MonoBehaviour,"Yes, mommy. Thank you again for taking me on vacation with you.",,bd8ec6fdf9c4ee4accfc0e92cacde6f597bc0452
8381|steps[33].dialogOptions[1].steps[0].dialogLine.dialogText,8381,steps[33].dialogOptions[1].steps[0].dialogLine.dialogText,MonoBehaviour,[and]...and so well behaved too!▸▸▸▸▸▸▸▸▸▸ Lucky you!,,9e839a0ad0a1b5861e72cf41dd62c4c6e050062d
8381|steps[33].dialogOptions[2].dialogOptionText,8381,steps[33].dialogOptions[2].dialogOptionText,MonoBehaviour,...you're behind on this month's payment.,,668a0db752650130ade916b565cf45e54002b4f5
8381|steps[33].dialogOptions[2].steps[0].dialogLine.dialogText,8381,steps[33].dialogOptions[2].steps[0].dialogLine.dialogText,MonoBehaviour,Ooo!▸▸[hh]▸▸▸▸▸ A▸▸ feisty▸▸ one▸▸ too!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I▸▸ like▸▸ that...,,4cea4f3e88af7ea9090e42e1878d896e4682c06f
8381|steps[34].dialogLine.dialogText,8381,steps[34].dialogLine.dialogText,MonoBehaviour,Just▸ between▸ us...▸▸▸▸▸▸▸▸▸▸ I'm no stranger to this little arrangement you have here.,,ccde0073c5389872936e8272fcdfafcc4149cdb6
8381|steps[35].dialogLine.dialogText,8381,steps[35].dialogLine.dialogText,MonoBehaviour,"As a matter of fact,▸▸▸▸▸▸▸ I even brought one of my little toys with me to the island.",,62a0940c4fdfa63fc48b8c579ee494178eff56c1
8381|steps[36].dialogLine.dialogText,8381,steps[36].dialogLine.dialogText,MonoBehaviour,"[hahaha]▸[hh]▸Oh my god,▸▸ that's so bad...▸▸▸▸▸ I love it.",,c031fc72627589a23610c5b2edfd165c39dac7d6
8382|steps[0].dialogLine.dialogText,8382,steps[0].dialogLine.dialogText,MonoBehaviour,Jessie!▸▸▸▸▸ There you are!▸▸▸▸▸▸▸▸▸▸ Hey girl!▸▸▸▸▸ I was starting to wonder if we'd ever find each other!,,0f681dedf543a00969eba3035a4ae936b75de72c
8382|steps[1].dialogLine.dialogText,8382,steps[1].dialogLine.dialogText,MonoBehaviour,[aahh]▸▸My▸▸ sweet▸▸ Lola!▸▸▸▸▸▸▸▸▸▸ How you doing girlfriend?▸▸ I missed you!▸▸▸,,2e3cedbaa346c75f2ccc8635d4de64ff09ecd3d8
8382|steps[2].dialogLine.dialogText,8382,steps[2].dialogLine.dialogText,MonoBehaviour,"Aww,▸▸▸▸▸ missed you too babe!▸▸▸▸▸▸▸▸▸▸ Sorry I've been so busy the past few months,▸▸▸▸▸ things have just been CRAZY lately.",,4b4efe9455c3d9688266014c16dc6423da3de409
8382|steps[3].dialogLine.dialogText,8382,steps[3].dialogLine.dialogText,MonoBehaviour,But hey!▸▸▸▸▸ I promised you that raincheck and did your girl deliver or what?,,f91dc1bbfe84d7f28df2a4497fc15e791ba62085
8382|steps[4].dialogLine.dialogText,8382,steps[4].dialogLine.dialogText,MonoBehaviour,"I gotta admit it,▸ this vacation was one of your more brilliant ideas.▸▸▸▸▸▸▸▸▸▸ I REALLY needed it...",,2d295ba88249818c51383b0ed43cb3bb08efbd5d
8382|steps[5].dialogLine.dialogText,8382,steps[5].dialogLine.dialogText,MonoBehaviour,Awwww...▸▸▸▸▸▸▸▸ are things between you and Tiffany still a little rocky?,,98e707bf89bbaa1398650a2c5a42dd3ff9bcf703
8382|steps[6].dialogLine.dialogText,8382,steps[6].dialogLine.dialogText,MonoBehaviour,"[aaaa]▸▸▸▸▸Mmmhmm...▸▸▸▸▸▸▸▸▸▸ and on top of that,▸▸▸▸▸ now she has me blocked on social media too...",,c6ab2f0797a112f12856d23b322bcffbc3a30129
8382|steps[7].dialogLine.dialogText,8382,steps[7].dialogLine.dialogText,MonoBehaviour,"Aww,▸▸▸▸▸ don't worry angel face!▸▸▸▸▸ She'll come around! You'll see!",,63f199d46f02ff0573566296096953659d204e8a
8382|steps[8].dialogLine.dialogText,8382,steps[8].dialogLine.dialogText,MonoBehaviour,For now...▸▸▸▸▸ just enjoy yourself girl!▸▸▸▸▸ We're on vacation!,,2d1558170492be5f33924b7cb56afaca19237d39
8383|steps[0].dialogLine.dialogText,8383,steps[0].dialogLine.dialogText,MonoBehaviour,"Sorry,▸▸▸▸▸ I don't mean to be rude,  but I simply HAVE to ask...▸▸▸▸▸ what in the WORLD are you wearing?",,3c2b60a68b64774c8c2c551eb0771da631a14278
8383|steps[1].dialogLine.dialogText,8383,steps[1].dialogLine.dialogText,MonoBehaviour,"I'm wearing...▸▸▸▸▸ clothes.▸▸▸▸▸▸▸▸▸▸ Most find the naked human body to be,▸▸▸ for some reason,▸▸▸▸▸ objectionable.",,5ef33bb06236bd46cd1be31500ea95db0973369b
8383|steps[2].dialogLine.dialogText,8383,steps[2].dialogLine.dialogText,MonoBehaviour,"No, no,▸▸▸ I mean,▸▸▸▸▸ how did you come up with this WILD style of yours?",,58157c338a380e1187211d44bcf24db63527e7ef
8383|steps[3].dialogLine.dialogText,8383,steps[3].dialogLine.dialogText,MonoBehaviour,Do you find my appearance...▸▸▸▸▸▸▸▸▸▸ disagreeable?,,37a3780cdc94cdd794204cee3d1994156dda90f7
8383|steps[4].dialogLine.dialogText,8383,steps[4].dialogLine.dialogText,MonoBehaviour,"Just the opposite, actually! The outfit, the hair, the shoes...▸▸▸▸▸ I LOVE this look!",,a88f9ef01d7e07c1c45bf172e54d0799cd3db716
8383|steps[5].dialogLine.dialogText,8383,steps[5].dialogLine.dialogText,MonoBehaviour,You have GOT to tell me where you get your clothing and accessories from!,,a63024f2100497515277a9f30ee849394d1d5806
8384|steps[0].dialogLine.dialogText,8384,steps[0].dialogLine.dialogText,MonoBehaviour,"Uhh,▸▸▸ excuse me!▸▸▸▸▸ H-▸▸hi,▸▸▸▸▸ umm, uhh,▸▸ sorry to bother you, but...▸▸ you're Misty Katz,▸▸▸▸▸ right!?",,4289902663af1e4731c9177f46ce71776ffd0128
8384|steps[1].dialogLine.dialogText,8384,steps[1].dialogLine.dialogText,MonoBehaviour,Guil▸▸ty!▸▸▸▸▸[hahahaha]▸▸[hhhh],,64b997d5190041a79727863780aa61a18ecbc529
